CustomerKey,Customer ID,Customer,City,State-Province,Country-Region,Postal Code
23311,AW00023311,Veronica Gonzalez,Findon,South Australia,Australia,5023
23523,AW00023523,Steve Liu,Findon,South Australia,Australia,5023
23650,AW00023650,Carolyn Vazquez,Findon,South Australia,Australia,5023
23997,AW00023997,Kristopher Srini,Findon,South Australia,Australia,5023
23998,AW00023998,Arturo Raji,Findon,South Australia,Australia,5023
24169,AW00024169,Lydia Martinez,Findon,South Australia,Australia,5023
24170,AW00024170,Jaime Hernandez,Findon,South Australia,Australia,5023
24171,AW00024171,Jarrod Chandra,Findon,South Australia,Australia,5023
24247,AW00024247,George Sara,Findon,South Australia,Australia,5023
24477,AW00024477,Warren Zeng,Findon,South Australia,Australia,5023
24592,AW00024592,Jay Martinez,Findon,South Australia,Australia,5023
24898,AW00024898,Mallory Gomez,Findon,South Australia,Australia,5023
25216,AW00025216,Rachael Raman,Findon,South Australia,Australia,5023
25225,AW00025225,Alicia Yuan,Findon,South Australia,Australia,5023
25270,AW00025270,Gloria Diaz,Findon,South Australia,Australia,5023
25707,AW00025707,Louis Raje,Findon,South Australia,Australia,5023
25812,AW00025812,Donna Lal,Findon,South Australia,Australia,5023
25814,AW00025814,Krystal Zeng,Findon,South Australia,Australia,5023
25906,AW00025906,Crystal Zhao,Findon,South Australia,Australia,5023
26027,AW00026027,Michele Luo,Findon,South Australia,Australia,5023
26919,AW00026919,Ramon He,Findon,South Australia,Australia,5023
27147,AW00027147,Melvin Nara,Findon,South Australia,Australia,5023
27352,AW00027352,Douglas Subram,Findon,South Australia,Australia,5023
27360,AW00027360,Kurt Kumar,Findon,South Australia,Australia,5023
27690,AW00027690,Jaime Navarro,Findon,South Australia,Australia,5023
28945,AW00028945,Rafael Lal,Findon,South Australia,Australia,5023
29184,AW00029184,Kristi Madan,Findon,South Australia,Australia,5023
29461,AW00029461,Colin Xu,Findon,South Australia,Australia,5023
11080,AW00011080,Damien Chander,Perth,South Australia,Australia,6006
11113,AW00011113,Micheal Blanco,Perth,South Australia,Australia,6006
11134,AW00011134,Larry Townsend,Perth,South Australia,Australia,6006
11768,AW00011768,Clayton Nara,Perth,South Australia,Australia,6006
11969,AW00011969,Randy Xu,Perth,South Australia,Australia,6006
12705,AW00012705,Andre Garcia,Perth,South Australia,Australia,6006
12992,AW00012992,Ernest Zeng,Perth,South Australia,Australia,6006
13076,AW00013076,Craig Munoz,Perth,South Australia,Australia,6006
13080,AW00013080,Denise Mehta,Perth,South Australia,Australia,6006
13526,AW00013526,Krystal Liu,Perth,South Australia,Australia,6006
13651,AW00013651,Jerry Sharma,Perth,South Australia,Australia,6006
13972,AW00013972,Eugene Liang,Perth,South Australia,Australia,6006
13997,AW00013997,Raquel Hernandez,Perth,South Australia,Australia,6006
14234,AW00014234,Gina Romero,Perth,South Australia,Australia,6006
14309,AW00014309,Orlando Sanz,Perth,South Australia,Australia,6006
14320,AW00014320,Amy Hu,Perth,South Australia,Australia,6006
14853,AW00014853,Derrick Diaz,Perth,South Australia,Australia,6006
15181,AW00015181,Rosa Huang,Perth,South Australia,Australia,6006
15206,AW00015206,Maurice Andersen,Perth,South Australia,Australia,6006
15225,AW00015225,Yolanda Bhat,Perth,South Australia,Australia,6006
15792,AW00015792,Ernest Zhou,Perth,South Australia,Australia,6006
16158,AW00016158,Kathleen Gomez,Perth,South Australia,Australia,6006
16181,AW00016181,Daisy Rubio,Perth,South Australia,Australia,6006
16615,AW00016615,Kaitlin Patel,Perth,South Australia,Australia,6006
16616,AW00016616,Kelvin Liang,Perth,South Australia,Australia,6006
16624,AW00016624,Albert Alvarez,Perth,South Australia,Australia,6006
16691,AW00016691,Paula Romero,Perth,South Australia,Australia,6006
17248,AW00017248,Alicia Beck,Perth,South Australia,Australia,6006
17352,AW00017352,Drew Goel,Perth,South Australia,Australia,6006
17514,AW00017514,Cedric Zhou,Perth,South Australia,Australia,6006
18194,AW00018194,Yolanda Kumar,Perth,South Australia,Australia,6006
18249,AW00018249,Alison Chander,Perth,South Australia,Australia,6006
18261,AW00018261,Stacy Ramos,Perth,South Australia,Australia,6006
18466,AW00018466,Joy Gutierrez,Perth,South Australia,Australia,6006
18483,AW00018483,Byron Gill,Perth,South Australia,Australia,6006
18906,AW00018906,Adrienne Gutierrez,Perth,South Australia,Australia,6006
18929,AW00018929,Donald Garcia,Perth,South Australia,Australia,6006
19270,AW00019270,Shawn Shen,Perth,South Australia,Australia,6006
19627,AW00019627,Kari Blanco,Perth,South Australia,Australia,6006
19761,AW00019761,Alan Lu,Perth,South Australia,Australia,6006
19950,AW00019950,Ronnie Lu,Perth,South Australia,Australia,6006
20240,AW00020240,Beth Rubio,Perth,South Australia,Australia,6006
20821,AW00020821,Hany Morcos,Perth,South Australia,Australia,6006
20993,AW00020993,Mitchell Xie,Perth,South Australia,Australia,6006
21206,AW00021206,Roberto Moreno,Perth,South Australia,Australia,6006
21239,AW00021239,Christy Liang,Perth,South Australia,Australia,6006
21975,AW00021975,Alfredo Ruiz,Perth,South Australia,Australia,6006
22174,AW00022174,Micah Lu,Perth,South Australia,Australia,6006
22213,AW00022213,Jay Patel,Perth,South Australia,Australia,6006
22915,AW00022915,Carly Shen,Perth,South Australia,Australia,6006
22942,AW00022942,Brittney She,Perth,South Australia,Australia,6006
23085,AW00023085,Ross Subram,Perth,South Australia,Australia,6006
23095,AW00023095,Gerald Patel,Perth,South Australia,Australia,6006
23409,AW00023409,Brad Raji,Perth,South Australia,Australia,6006
24244,AW00024244,Anne Serrano,Perth,South Australia,Australia,6006
24305,AW00024305,Warren Chow,Perth,South Australia,Australia,6006
24505,AW00024505,Clifford Gonzalez,Perth,South Australia,Australia,6006
24887,AW00024887,Micah Sun,Perth,South Australia,Australia,6006
25037,AW00025037,Terrence Rai,Perth,South Australia,Australia,6006
25111,AW00025111,Drew Chander,Perth,South Australia,Australia,6006
25705,AW00025705,Levi Prasad,Perth,South Australia,Australia,6006
25718,AW00025718,Terrance Martinez,Perth,South Australia,Australia,6006
25936,AW00025936,Deanna Schmidt,Perth,South Australia,Australia,6006
26147,AW00026147,Ivan Subram,Perth,South Australia,Australia,6006
26430,AW00026430,Paula Sanz,Perth,South Australia,Australia,6006
26588,AW00026588,Dustin Pal,Perth,South Australia,Australia,6006
26663,AW00026663,Joanna Serrano,Perth,South Australia,Australia,6006
26745,AW00026745,Valerie Huang,Perth,South Australia,Australia,6006
26752,AW00026752,Henry Perez,Perth,South Australia,Australia,6006
27471,AW00027471,Susan Gao,Perth,South Australia,Australia,6006
27520,AW00027520,Francis Navarro,Perth,South Australia,Australia,6006
27733,AW00027733,Ronald Subram,Perth,South Australia,Australia,6006
28208,AW00028208,Karen Sun,Perth,South Australia,Australia,6006
28483,AW00028483,Tara Raje,Perth,South Australia,Australia,6006
28957,AW00028957,Kate Xu,Perth,South Australia,Australia,6006
29081,AW00029081,Darren Lopez,Perth,South Australia,Australia,6006
29099,AW00029099,Tony Shen,Perth,South Australia,Australia,6006
29122,AW00029122,Shannon Munoz,Perth,South Australia,Australia,6006
29309,AW00029309,Rodney Navarro,Perth,South Australia,Australia,6006
11002,AW00011002,Ruben Torres,Hobart,Tasmania,Australia,7001
11050,AW00011050,Alan Zheng,Hobart,Tasmania,Australia,7001
11443,AW00011443,Grace Griffin,Hobart,Tasmania,Australia,7001
11453,AW00011453,Stanley Malhotra,Hobart,Tasmania,Australia,7001
11761,AW00011761,Edgar Mehta,Hobart,Tasmania,Australia,7001
11905,AW00011905,Isaiah Ramirez,Hobart,Tasmania,Australia,7001
12035,AW00012035,Gerald Prasad,Hobart,Tasmania,Australia,7001
12585,AW00012585,Ian Martinez,Hobart,Tasmania,Australia,7001
12667,AW00012667,Maria Wood,Hobart,Tasmania,Australia,7001
12993,AW00012993,Xavier Henderson,Hobart,Tasmania,Australia,7001
13000,AW00013000,Rafael Raje,Hobart,Tasmania,Australia,7001
13963,AW00013963,Veronica Patel,Hobart,Tasmania,Australia,7001
13975,AW00013975,Johnny Raje,Hobart,Tasmania,Australia,7001
13981,AW00013981,Joy Carlson,Hobart,Tasmania,Australia,7001
14013,AW00014013,Jimmy Blanco,Hobart,Tasmania,Australia,7001
14051,AW00014051,Nathaniel Rivera,Hobart,Tasmania,Australia,7001
14223,AW00014223,Larry Rubio,Hobart,Tasmania,Australia,7001
14306,AW00014306,Byron Ramos,Hobart,Tasmania,Australia,7001
14314,AW00014314,Katherine Cooper,Hobart,Tasmania,Australia,7001
14557,AW00014557,Mathew Sanz,Hobart,Tasmania,Australia,7001
15039,AW00015039,Michele Xie,Hobart,Tasmania,Australia,7001
15126,AW00015126,Manuel Sanchez,Hobart,Tasmania,Australia,7001
15182,AW00015182,Deanna Srini,Hobart,Tasmania,Australia,7001
15213,AW00015213,Briana Martin,Hobart,Tasmania,Australia,7001
15579,AW00015579,Brittany Coleman,Hobart,Tasmania,Australia,7001
15593,AW00015593,Naomi Martin,Hobart,Tasmania,Australia,7001
15604,AW00015604,Clifford Prasad,Hobart,Tasmania,Australia,7001
15646,AW00015646,Emma Kelly,Hobart,Tasmania,Australia,7001
15783,AW00015783,David Alexander,Hobart,Tasmania,Australia,7001
15790,AW00015790,Colin Xu,Hobart,Tasmania,Australia,7001
16161,AW00016161,Jodi Deng,Hobart,Tasmania,Australia,7001
16177,AW00016177,Bethany Nath,Hobart,Tasmania,Australia,7001
16488,AW00016488,Joel Rodriguez,Hobart,Tasmania,Australia,7001
16515,AW00016515,Troy Sai,Hobart,Tasmania,Australia,7001
16609,AW00016609,Gary Jimenez,Hobart,Tasmania,Australia,7001
16700,AW00016700,Billy Gill,Hobart,Tasmania,Australia,7001
16703,AW00016703,Denise Sanchez,Hobart,Tasmania,Australia,7001
16729,AW00016729,Tommy Nara,Hobart,Tasmania,Australia,7001
16929,AW00016929,Savannah Scott,Hobart,Tasmania,Australia,7001
17073,AW00017073,Jonathon Carlson,Hobart,Tasmania,Australia,7001
17256,AW00017256,Noah Flores,Hobart,Tasmania,Australia,7001
17289,AW00017289,Mallory Diaz,Hobart,Tasmania,Australia,7001
18280,AW00018280,Jimmy Alonso,Hobart,Tasmania,Australia,7001
18283,AW00018283,Mallory Vazquez,Hobart,Tasmania,Australia,7001
18284,AW00018284,Carl Deng,Hobart,Tasmania,Australia,7001
18325,AW00018325,Colleen Xu,Hobart,Tasmania,Australia,7001
18707,AW00018707,Marshall She,Hobart,Tasmania,Australia,7001
18720,AW00018720,Taylor Miller,Hobart,Tasmania,Australia,7001
18725,AW00018725,Denise Kapoor,Hobart,Tasmania,Australia,7001
18740,AW00018740,Adam Hill,Hobart,Tasmania,Australia,7001
18896,AW00018896,Jonathan Russell,Hobart,Tasmania,Australia,7001
19576,AW00019576,Mackenzie Hill,Hobart,Tasmania,Australia,7001
19585,AW00019585,Kristi Fernandez,Hobart,Tasmania,Australia,7001
19616,AW00019616,Stefanie Rana,Hobart,Tasmania,Australia,7001
19666,AW00019666,Hailey Alexander,Hobart,Tasmania,Australia,7001
20232,AW00020232,Franklin Chande,Hobart,Tasmania,Australia,7001
20247,AW00020247,Kristina Lopez,Hobart,Tasmania,Australia,7001
20266,AW00020266,Summer Gonzalez,Hobart,Tasmania,Australia,7001
20444,AW00020444,Cara Zeng,Hobart,Tasmania,Australia,7001
20603,AW00020603,Henry Sullivan,Hobart,Tasmania,Australia,7001
20604,AW00020604,Harold Martinez,Hobart,Tasmania,Australia,7001
21378,AW00021378,Rebekah Diaz,Hobart,Tasmania,Australia,7001
21887,AW00021887,Ashley White,Hobart,Tasmania,Australia,7001
21894,AW00021894,David Li,Hobart,Tasmania,Australia,7001
21954,AW00021954,Yolanda Andersen,Hobart,Tasmania,Australia,7001
21979,AW00021979,Philip Gutierrez,Hobart,Tasmania,Australia,7001
22001,AW00022001,Gregory Chander,Hobart,Tasmania,Australia,7001
22028,AW00022028,Jodi Shen,Hobart,Tasmania,Australia,7001
22149,AW00022149,Gregory Shen,Hobart,Tasmania,Australia,7001
22204,AW00022204,Dustin Xie,Hobart,Tasmania,Australia,7001
22404,AW00022404,Margaret Xu,Hobart,Tasmania,Australia,7001
22904,AW00022904,Mitchell Shen,Hobart,Tasmania,Australia,7001
22953,AW00022953,Barbara Liang,Hobart,Tasmania,Australia,7001
23317,AW00023317,Beth Martin,Hobart,Tasmania,Australia,7001
23322,AW00023322,Wesley Li,Hobart,Tasmania,Australia,7001
23420,AW00023420,Mario Moyer,Hobart,Tasmania,Australia,7001
23433,AW00023433,Pedro Muñoz,Hobart,Tasmania,Australia,7001
23434,AW00023434,Katie Nath,Hobart,Tasmania,Australia,7001
23526,AW00023526,Cara Xu,Hobart,Tasmania,Australia,7001
23535,AW00023535,Dawn Goel,Hobart,Tasmania,Australia,7001
23538,AW00023538,Carlos Evans,Hobart,Tasmania,Australia,7001
23996,AW00023996,Richard Lee,Hobart,Tasmania,Australia,7001
24178,AW00024178,Clifford Sara,Hobart,Tasmania,Australia,7001
24301,AW00024301,Tasha Rai,Hobart,Tasmania,Australia,7001
24598,AW00024598,Irma Sherwood,Hobart,Tasmania,Australia,7001
24904,AW00024904,Jaclyn Yuan,Hobart,Tasmania,Australia,7001
24907,AW00024907,Megan Price,Hobart,Tasmania,Australia,7001
24922,AW00024922,Naomi Jimenez,Hobart,Tasmania,Australia,7001
24924,AW00024924,Richard Anderson,Hobart,Tasmania,Australia,7001
25056,AW00025056,Wayne Black,Hobart,Tasmania,Australia,7001
25234,AW00025234,Monica Patel,Hobart,Tasmania,Australia,7001
25247,AW00025247,Lindsay Nara,Hobart,Tasmania,Australia,7001
25266,AW00025266,Kari Suri,Hobart,Tasmania,Australia,7001
25923,AW00025923,Mason Parker,Hobart,Tasmania,Australia,7001
25960,AW00025960,Willie Cai,Hobart,Tasmania,Australia,7001
26130,AW00026130,Ronnie Liu,Hobart,Tasmania,Australia,7001
26666,AW00026666,Ashlee Beck,Hobart,Tasmania,Australia,7001
27347,AW00027347,Jeffery Lin,Hobart,Tasmania,Australia,7001
27353,AW00027353,Gilbert Andersen,Hobart,Tasmania,Australia,7001
27585,AW00027585,Candace Subram,Hobart,Tasmania,Australia,7001
27689,AW00027689,Seth Walker,Hobart,Tasmania,Australia,7001
27709,AW00027709,Clifford Lopez,Hobart,Tasmania,Australia,7001
28323,AW00028323,Nathan Moore,Hobart,Tasmania,Australia,7001
28922,AW00028922,Brent Ye,Hobart,Tasmania,Australia,7001
29102,AW00029102,Marie Mehta,Hobart,Tasmania,Australia,7001
29308,AW00029308,Phillip Vance,Hobart,Tasmania,Australia,7001
11005,AW00011005,Julio Ruiz,East Brisbane,Queensland,Australia,4169
11010,AW00011010,Jacquelyn Suarez,East Brisbane,Queensland,Australia,4169
11011,AW00011011,Curtis Lu,East Brisbane,Queensland,Australia,4169
11055,AW00011055,Gilbert Raje,East Brisbane,Queensland,Australia,4169
11092,AW00011092,Cheryl Diaz,East Brisbane,Queensland,Australia,4169
11148,AW00011148,Ross Vazquez,East Brisbane,Queensland,Australia,4169
11964,AW00011964,Sharon Salavaria,East Brisbane,Queensland,Australia,4169
12251,AW00012251,Troy Suri,East Brisbane,Queensland,Australia,4169
12361,AW00012361,Dana Diaz,East Brisbane,Queensland,Australia,4169
12372,AW00012372,Darren Prasad,East Brisbane,Queensland,Australia,4169
13022,AW00013022,Rafael Ma,East Brisbane,Queensland,Australia,4169
13040,AW00013040,Roy Gonzalez,East Brisbane,Queensland,Australia,4169
13640,AW00013640,Rachael Patel,East Brisbane,Queensland,Australia,4169
13647,AW00013647,Armando Alonso,East Brisbane,Queensland,Australia,4169
14123,AW00014123,Erick Mehta,East Brisbane,Queensland,Australia,4169
14673,AW00014673,Willie Rai,East Brisbane,Queensland,Australia,4169
15020,AW00015020,Christy Ma,East Brisbane,Queensland,Australia,4169
15179,AW00015179,Jay Rubio,East Brisbane,Queensland,Australia,4169
15464,AW00015464,Kristi Blanco,East Brisbane,Queensland,Australia,4169
15801,AW00015801,Katrina Shen,East Brisbane,Queensland,Australia,4169
16698,AW00016698,Mallory Gill,East Brisbane,Queensland,Australia,4169
16713,AW00016713,Tony Nara,East Brisbane,Queensland,Australia,4169
17355,AW00017355,Shaun Black,East Brisbane,Queensland,Australia,4169
17496,AW00017496,Tabitha Sanz,East Brisbane,Queensland,Australia,4169
17908,AW00017908,Warren Yang,East Brisbane,Queensland,Australia,4169
18244,AW00018244,Lindsay Chande,East Brisbane,Queensland,Australia,4169
18443,AW00018443,Ross Lopez,East Brisbane,Queensland,Australia,4169
18705,AW00018705,Karl Goel,East Brisbane,Queensland,Australia,4169
18742,AW00018742,Don Guo,East Brisbane,Queensland,Australia,4169
18907,AW00018907,Priscilla Nara,East Brisbane,Queensland,Australia,4169
19593,AW00019593,Carla Rana,East Brisbane,Queensland,Australia,4169
19629,AW00019629,Theresa Carlson,East Brisbane,Queensland,Australia,4169
19650,AW00019650,Sabrina Sanz,East Brisbane,Queensland,Australia,4169
19962,AW00019962,Dominic Prasad,East Brisbane,Queensland,Australia,4169
19976,AW00019976,Tamara Sun,East Brisbane,Queensland,Australia,4169
20211,AW00020211,Scott Rodgers,East Brisbane,Queensland,Australia,4169
20218,AW00020218,Drew Xie,East Brisbane,Queensland,Australia,4169
20244,AW00020244,Dawn Raji,East Brisbane,Queensland,Australia,4169
20430,AW00020430,Maurice Ashe,East Brisbane,Queensland,Australia,4169
20618,AW00020618,Marie Rubio,East Brisbane,Queensland,Australia,4169
20823,AW00020823,Troy Martinez,East Brisbane,Queensland,Australia,4169
20983,AW00020983,Meredith Vance,East Brisbane,Queensland,Australia,4169
20999,AW00020999,Carolyn Garcia,East Brisbane,Queensland,Australia,4169
21190,AW00021190,Pablo Rovira Diez,East Brisbane,Queensland,Australia,4169
21222,AW00021222,Kelvin Xu,East Brisbane,Queensland,Australia,4169
21566,AW00021566,Jermaine Garcia,East Brisbane,Queensland,Australia,4169
21980,AW00021980,Beth Moreno,East Brisbane,Queensland,Australia,4169
21987,AW00021987,Theodore Dominguez,East Brisbane,Queensland,Australia,4169
21996,AW00021996,Amy Gao,East Brisbane,Queensland,Australia,4169
21998,AW00021998,Erik Hernandez,East Brisbane,Queensland,Australia,4169
22916,AW00022916,Raquel Romero,East Brisbane,Queensland,Australia,4169
22921,AW00022921,Kelsey Shen,East Brisbane,Queensland,Australia,4169
23413,AW00023413,Max Ortega,East Brisbane,Queensland,Australia,4169
24176,AW00024176,Marie Jimenez,East Brisbane,Queensland,Australia,4169
24278,AW00024278,Cedric Xu,East Brisbane,Queensland,Australia,4169
24454,AW00024454,Carol Zhou,East Brisbane,Queensland,Australia,4169
24589,AW00024589,Laura Zhao,East Brisbane,Queensland,Australia,4169
25058,AW00025058,Corey Raji,East Brisbane,Queensland,Australia,4169
25106,AW00025106,Micah Gao,East Brisbane,Queensland,Australia,4169
25128,AW00025128,Clifford Sai,East Brisbane,Queensland,Australia,4169
25232,AW00025232,Kellie Blanco,East Brisbane,Queensland,Australia,4169
25567,AW00025567,Dennis Zheng,East Brisbane,Queensland,Australia,4169
25568,AW00025568,Christy Wu,East Brisbane,Queensland,Australia,4169
25941,AW00025941,Molly Perez,East Brisbane,Queensland,Australia,4169
25948,AW00025948,Christine Stone,East Brisbane,Queensland,Australia,4169
26022,AW00026022,Jamie Gao,East Brisbane,Queensland,Australia,4169
26033,AW00026033,Danny Vazquez,East Brisbane,Queensland,Australia,4169
26154,AW00026154,Cory Madan,East Brisbane,Queensland,Australia,4169
26571,AW00026571,Lacey Pal,East Brisbane,Queensland,Australia,4169
26660,AW00026660,Kern Sutton,East Brisbane,Queensland,Australia,4169
26770,AW00026770,Katie Ashe,East Brisbane,Queensland,Australia,4169
26797,AW00026797,Marshall Hu,East Brisbane,Queensland,Australia,4169
27365,AW00027365,Jimmy Jimenez,East Brisbane,Queensland,Australia,4169
